Week,Usuario,Tarea,Value ID,ES,ES OLD,EN,EN OLD,PT,PT OLD,Status,Items adoption,Prd adoption,Decisión 2do revisor,Valor correcto  1er Revisor,Valor correcto 2do Revisor,A unificar 1er Revisor,A unificar 2do Revisor
2025 W17,marmujica,3988520,35129459,Cumpleaños,-,Birthdays,-,aniverário,-,PROPOSED,0,40,UNIFY,false,false,false,true
2025 W17,marmujica,3988520,44860674,cumplearos,-,Birthdays,-,Aniversários,-,PROPOSED,0,20,UNIFY,false,false,false,true
2025 W17,marmujica,3988520,45070154,Cumpleaños,-,Birthdays,-,abiversarios,-,PROPOSED,0,1,UNIFY,false,false,false,true
2025 W17,marmujica,3988520,41927484,Cumpleaños,-,Birthdays,-,Comemorações,-,PROPOSED,0,9,UNIFY,false,false,false,false
2025 W17,marmujica,3988520,21967620,Cumpleaños,-,Birthdays,-,Aniversáros,-,PROPOSED,148,45,UNIFY,false,false,false,true
2025 W17,llingeri,3988517,27034064,as described,-,As Described,-,conforme descrito,-,CURRENT,204243,31,UNIFY,false,false,true,true
2025 W17,marmujica,3988519,43419976,Ambos lados,-,Both sides,-,Ambos lados,-,CURRENT,0,4588,UNIFY,false,false,true,true
2025 W17,marmujica,3988520,45955949,cumpelaños,-,Birthdays,-,aniversário,-,PROPOSED,0,5,UNIFY,false,false,false,true
2025 W17,marmujica,3988519,4643554,Ambos lados,-,Both sides,Both side,Ambos os lados,-,CURRENT,5610575,6415,UNIFY,true,true,true,true
2025 W17,marmujica,3988520,28636784,Cumpleaños,-,Birthday,-,Aniversários,-,PROPOSED,0,143,UNIFY,false,false,false,true
2025 W17,marmujica,3988520,43114383,Cumpleaños,-,Birthdays,-,Anivesario,-,PROPOSED,0,1,UNIFY,false,false,false,true
2025 W17,marmujica,3988520,23139894,Cumpleaño,-,Birthday,-,Aniversário,-,PROPOSED,0,63,UNIFY,false,false,true,true
2025 W17,marmujica,3988520,39811138,birthdays,-,birthdays,-,birthdays,-,PROPOSED,0,118,UNIFY,false,false,false,true
2025 W17,marmujica,3988520,31818027,cumpleaños,-,birthdays,-,amiversário,-,PROPOSED,0,1,UNIFY,false,false,false,true
2025 W17,marmujica,3988520,17494076,Birthday,-,Birthday,-,Aniversário,-,PROPOSED,20,218,UNIFY,false,false,true,true
2025 W17,marmujica,3988520,27339071,Cumpleañoa,-,Birthdays,-,Cumpleañoa,-,PROPOSED,0,1,UNIFY,false,false,true,true
2025 W17,marmujica,3988520,13968406,Cumpleaños,-,birthdays,-,Aniversários,-,CURRENT,5052,1049,UNIFY,false,false,false,true
2025 W17,marmujica,3988520,19115444,Cumpleaños,-,Birthday,-,Birthday,-,PROPOSED,163,93,UNIFY,false,false,false,true
2025 W17,marmujica,3988520,5767946,Cumpleaños,-,Birthdays,Birthday,Aniversários,Aniversário,CURRENT,5810000,2856,UNIFY,true,true,true,true
2025 W17,marmujica,4454951,46791034,pendant,-,pendant,-,pendant,-,PROPOSED,0,2,UNIFY,false,false,false,true
2025 W17,marmujica,4403834,15043536,Extracto de tomate,-,Tomato extract,-,Extrato de tomate,Extracto de tomate,PROPOSED,26,2,UNIFY,true,true,true,true
2025 W17,marmujica,4637314,48253750,collares hombr,-,men's necklaces,-,colares masculinos,-,PROPOSED,0,1,UNIFY,false,false,true,true
2025 W17,marmujica,4546534,20360733,decoração de festa,-,party decoration,-,decoração de festa,-,PROPOSED,1130,30,UNIFY,false,false,true,true
2025 W17,marmujica,4546535,21339002,Tendencia,-,Trend,-,Tendência,-,CURRENT,1684,207,UNIFY,true,true,true,true
2025 W17,marmujica,4637314,45343292,collares hombre,-,men's necklaces,-,colares masculinos,-,PROPOSED,0,451,UNIFY,false,false,true,true
2025 W17,vcrespo,4383087,34879036,Placar,-,Wardrobe,-,Guarda-roupa com maleiro,-,PROPOSED,0,5,UNIFY,false,false,true,true
2025 W17,marmujica,4546542,25770378,Plata legítima,-,Sterling silver,Genuine silver,Prata legítima,-,CURRENT,0,77,UNIFY,true,true,true,true
2025 W17,vcrespo,4454953,9068453,Salsa tipo inglesa,-,Worcestershire sauce,Worcestershire Sauce,Molho tipo inglês,-,CURRENT,444,22,UNIFY,true,true,true,true
2025 W17,marmujica,4566689,19549675,Placard,Placar,Wardrobe,-,Guarda-roupa,-,CURRENT,473660,10128,UNIFY,true,true,true,true
2025 W17,marmujica,4454951,24707177,Colgante,-,Pendant,-,Colar,-,CURRENT,0,854,UNIFY,true,false,true,false
2025 W17,marmujica,4637316,37092696,Dije,-,Pendant,-,Pingente,-,CURRENT,0,35,UNIFY,false,false,true,false
2025 W17,marmujica,4613196,48287892,mujer regalos,-,Women's gifts,-,mulher presentes,-,PROPOSED,0,1,UNIFY,false,false,true,true
2025 W17,vcrespo,4526013,3636656,Despedida de soltera,-,Bridal shower,-,Despedida de solteira,-,CURRENT,12581,114,UNIFY,false,false,false,false
2025 W17,marmujica,4546534,17624801,Decoración de fiesta,-,Party decoration,-,Decoração festa,-,CURRENT,1619,28,UNIFY,true,false,true,true
2025 W17,marmujica,4403746,27428392,Party decoration,-,Party decoration,-,Decoração de festa,-,CURRENT,0,53,UNIFY,false,false,true,true
2025 W17,marmujica,4454967,45948775,Pulsera de Piedra,-,Stone Bracelet,-,pulseiradepedra,-,CURRENT,0,1,UNIFY,false,false,true,true
2025 W17,marmujica,4566688,20180828,Colgante,colgante,Pendant,-,Pingente,pingente,CURRENT,398,161,UNIFY,false,true,false,true
2025 W17,marmujica,4546534,27428392,Party decoration,-,Party decoration,-,Decoração de festa,-,CURRENT,0,53,UNIFY,false,false,true,true
2025 W17,marmujica,4546541,30494367,Globos cromados,-,Chrome balloons,-,Balões cromados,-,PROPOSED,0,4,UNIFY,false,false,true,true
2025 W17,vcrespo,4454962,13556107,Globos con formas,-,Shaped balloons,-,Balões com formas,-,CURRENT,648,28,UNIFY,true,true,true,true
2025 W17,vcrespo,4455380,40779548,Adhesivo Silicon,-,Silicon Adhesive,-,Adesivo de Silicone,-,PROPOSED,0,6,UNIFY,false,false,true,true
2025 W17,marmujica,3988522,43249584,Como se muestra,-,As shown,-,AS shown,-,PROPOSED,8796,57,UNIFY,false,false,true,false
2025 W17,marmujica,4546541,36237809,globos chrome,-,chrome balloons,-,balões chrome,-,PROPOSED,0,5,UNIFY,false,false,true,true
2025 W17,marmujica,4455407,12902381,Salsa de Tomate Albahaca,-,Basilic Tomato Sauce,-,Molho de Tomate Basílico,-,PROPOSED,28,2,UNIFY,false,false,true,true
2025 W17,marmujica,4546537,24707177,Colgante,-,Pendant,-,Colar,-,CURRENT,0,854,UNIFY,false,false,false,false
2025 W17,marmujica,4546535,24798284,Tendencia,-,Tendencia,-,Tendencia,-,CURRENT,0,57,UNIFY,false,false,true,true
2025 W17,marmujica,4566688,24707177,Colgante,-,Pendant,-,Colar,-,CURRENT,0,854,UNIFY,true,false,true,false
2025 W17,vcrespo,4403813,13779980,Imán,-,Magnet,-,Imã,-,PROPOSED,1812,52,UNIFY,false,false,true,true
2025 W17,marmujica,4403746,17624801,Decoración de fiesta,-,Party decoration,-,Decoração festa,-,CURRENT,1619,28,UNIFY,true,false,true,true
2025 W17,vcrespo,4454969,16544970,Tónico,-,Toner,-,Tônico,-,PROPOSED,653,29,UNIFY,true,true,true,true
2025 W17,vcrespo,4526015,18454687,Mostaza tipo Americano,-,American Mustard,-,Mostarda tipo Americano,-,PROPOSED,28,2,UNIFY,false,false,true,true
2025 W17,marmujica,4403809,25792109,Toda Ocasión,-,Every Occasion,-,Toda Ocasião,-,PROPOSED,0,3,UNIFY,false,false,true,true
2025 W17,marmujica,3988522,27161042,as shown,-,as shown,-,[as shown],-,CURRENT,306290,66,UNIFY,false,false,true,true
2025 W17,vcrespo,4503327,20033613,Decoración de cumpleaños,-,Birthday decoration,-,Decoração de anversário,-,PROPOSED,0,6,UNIFY,false,false,true,true
2025 W17,vcrespo,4454962,39027070,Globos Forma,-,Shape Balloons,-,Formato de Balões,-,PROPOSED,0,8,UNIFY,false,false,true,true
2025 W17,marmujica,4403809,44010966,Toda ocasion,-,Every occasion,-,Toda ocasion,-,PROPOSED,0,1,UNIFY,false,false,true,true
2025 W17,vcrespo,4526019,50641529,Polvo Decolorante,-,Bleaching Powder,-,Pó Descolorante,-,PROPOSED,0,1,UNIFY,false,false,true,true
2025 W17,marmujica,4613198,25078546,semi joyas,-,Semi-jewelry,-,semi joias,-,CURRENT,0,27,UNIFY,false,false,true,true
2025 W17,marmujica,4403810,34604874,Decolorante,-,Bleach,-,Descolorante,Decolorante,PROPOSED,0,1,UNIFY,true,true,true,true
2025 W17,vcrespo,4403770,43417363,Farming Paste,-,Paste,-,Macarrão,-,PROPOSED,0,1,UNIFY,false,false,false,false
2025 W17,marmujica,4403746,27353243,Decoración para fiesta,Decoración para fiestas,Party decoration,-,Decoração para festa,Decoração para festas,PROPOSED,0,15,UNIFY,false,true,true,true
2025 W17,vcrespo,4403770,4247610,Pasta,-,Paste,-,Pasta,-,CURRENT,6616,61,UNIFY,true,true,true,true
2025 W17,marmujica,4637316,46791034,pendant,-,pendant,-,pendant,-,PROPOSED,0,2,UNIFY,false,false,true,true
2025 W17,marmujica,4613196,28318555,Regalos Femeninos,-,Women's Gifts,-,Presentes Femininos,-,PROPOSED,0,11,UNIFY,false,false,true,true
2025 W17,vcrespo,4503327,20360732,decoração de aniversário,-,birthday decoration,-,decoração de aniversário,-,PROPOSED,0,4,UNIFY,false,false,true,true
2025 W17,marmujica,4425504,46791034,pendant,-,pendant,-,pendant,-,PROPOSED,0,2,UNIFY,false,false,true,true
2025 W17,marmujica,4546534,27354087,decoraciones de fiesta,-,party decorations,-,Decorações de festa,-,PROPOSED,0,4,UNIFY,false,false,true,true
2025 W17,marmujica,4546540,11044454,Salsa de Tomate Tradizionale,-,Tradizionale Tomato Sauce,-,Molho de Tomate Tradizionale,-,CURRENT,34,2,UNIFY,false,false,true,true
2025 W17,marmujica,4546537,17105341,Colgante,-,Pendant,-,Pingente,-,CURRENT,12528,957,UNIFY,true,true,true,true
2025 W17,vcrespo,4425526,14340112,Progressivo,-,Progressive,-,Progressivo,-,PROPOSED,9,2,UNIFY,false,false,true,true
2025 W17,marmujica,4546541,21003841,Globos cromados,-,Chrome balloons,-,Balões cromados,-,CURRENT,0,23,UNIFY,true,true,true,true
2025 W17,vcrespo,4526019,17505243,Decolorante en polvo,-,Bleaching powder,-,Descolorante em pó,-,PROPOSED,76,2,UNIFY,true,false,true,true
2025 W17,marmujica,3988522,27138070,Como se muestra,-,As shown,-,Como mostrado,-,PROPOSED,10063,88,UNIFY,true,true,true,true
2025 W17,marmujica,4403809,25201894,TodaOcasion,-,Every Occasion,-,TodaOcasião,-,PROPOSED,0,20,UNIFY,false,false,true,true
2025 W17,vcrespo,4403750,7156278,Fire OS,-,Fire OS,Fire,Fire OS,-,CURRENT,66681,159,UNIFY,true,true,true,true
2025 W17,marmujica,4546537,28700407,Colgante,-,Pendant,-,Pendant,-,PROPOSED,0,4,UNIFY,false,false,true,true
2025 W17,vcrespo,4403763,16554597,Salsa tomate tradicional,-,Traditional tomato sauce,-,Salsa tomate tradicional,-,PROPOSED,39,2,UNIFY,false,false,true,true
2025 W17,marmujica,4403809,48289157,toda ocasiones,-,Every occasion,-,todas ocasiões,-,PROPOSED,0,2,UNIFY,false,false,true,true
2025 W17,vcrespo,4425526,35496452,Progresiva,-,Progressive,-,Alisamento térmico com óleo de rosa mosqueta,-,PROPOSED,0,2,UNIFY,false,false,true,true
2025 W17,vcrespo,4425521,14302968,Firme,-,Firm,-,Firme,-,CURRENT,851,49,UNIFY,true,true,true,true
2025 W17,marmujica,4403834,11044576,Extracto de Tomate,-,Tomato Extract,-,Extrato de Tomate,-,CURRENT,4630,105,UNIFY,false,false,true,true
2025 W17,marmujica,4546542,34726945,Plata legítima,-,Legitimate silver,-,Prata legitima,-,CURRENT,0,18,UNIFY,false,false,true,true
2025 W17,marmujica,4637314,47138773,Collar Masculino,-,Men's Necklace,-,Cordão Masculio,-,PROPOSED,0,2,UNIFY,false,false,false,true
2025 W17,marmujica,4403810,12969820,Decolorantes,-,Bleaches,-,Descolorantes,-,PROPOSED,513,28,UNIFY,false,false,false,true
2025 W17,vcrespo,4425526,13692948,Shock de queratina,-,PROGRESSIVE,-,Choque de queratina,-,PROPOSED,32,2,UNIFY,false,false,false,false
2025 W17,vcrespo,4425526,16624567,Alisado progresivo,-,Progressive,-,Escova progressiva,-,PROPOSED,2787,99,UNIFY,false,false,true,true
2025 W17,marmujica,4403834,22603929,Extrato de Tomate,-,Tomato Extract,-,Extrato de Tomate,-,PROPOSED,0,13,UNIFY,false,false,true,true
2025 W17,marmujica,4546534,30494424,Decoración fiestas,-,Party decoration,-,Decorações de festas,-,PROPOSED,0,2,UNIFY,false,false,true,true
2025 W17,marmujica,4637317,38547588,Tendencias,-,Trends,-,Tendencias,-,PROPOSED,0,2,UNIFY,false,false,false,true
2025 W17,vcrespo,4403745,21339002,Tendencia,-,partiality,-,Tendência,-,CURRENT,1637,206,UNIFY,false,false,false,false
2025 W17,vcrespo,4403813,37792680,Imán,-,Imán,-,Ímã,-,PROPOSED,0,3,UNIFY,false,false,true,true
2025 W17,marmujica,4546535,38547588,Tendencias,-,Trends,-,Tendencias,-,PROPOSED,0,2,UNIFY,false,false,true,true
2025 W17,vcrespo,4403745,24798284,Tendencia,-,Trend,Tendencia,Tendencia,-,CURRENT,0,57,UNIFY,false,false,true,true
2025 W17,vcrespo,4403763,11044454,Salsa de Tomate Tradizionale,-,Tradizionale Tomato Sauce,-,Molho de Tomate Tradizionale,-,CURRENT,34,2,UNIFY,false,false,true,true
2025 W17,marmujica,4403746,27354087,decoraciones de fiesta,-,party decorations,-,Decorações de festa,-,PROPOSED,0,4,UNIFY,false,false,true,true
2025 W17,vcrespo,4454988,8866906,Gel de limpieza,-,Cleansing gel,-,Gel de limpeza,-,CURRENT,659,9,UNIFY,true,true,true,true
2025 W17,vcrespo,4526019,18411728,Pó_blanqueador,-,Bleaching powder_,-,Pó_descolorante,-,PROPOSED,29,1,UNIFY,false,false,true,true
2025 W17,marmujica,4403834,37365722,Extracto de Tomate,-,Tomato extract,-,Extrato Tomate,-,PROPOSED,0,2,UNIFY,false,false,true,true
2025 W17,marmujica,4403810,26009707,Decolorante,-,Descolorant,-,Descolorante,-,PROPOSED,0,4,UNIFY,false,false,true,true
2025 W17,vcrespo,4503327,28289261,birthdays decorations,-,birthdays decorations,-,decorações de aniversário,-,PROPOSED,0,46,UNIFY,false,false,true,true
2025 W17,llingeri,3991360,26869829,Como se describe,-,As described,-,Conforme descrito,-,PROPOSED,192,1,UNIFY,true,false,true,true
2025 W17,marmujica,4613196,38547608,Regalo Mujer,-,Women's Gift,-,Regalo Mujer,-,CURRENT,0,98,UNIFY,false,false,true,true
2025 W17,marmujica,4546534,27374246,decoracion de fiestas,-,party decoration,-,decoração de festas,-,PROPOSED,0,2,UNIFY,false,false,true,true
2025 W17,vcrespo,4503316,9071156,Salsa barbecue tradicional,-,Traditional barbecue sauce,-,Molho barbecue tradicional,-,CURRENT,97,4,UNIFY,true,true,true,true
2025 W17,vcrespo,4425521,25936115,Firme,-,Firme,-,Firme,-,PROPOSED,0,4,UNIFY,false,false,true,true
2025 W17,marmujica,4546539,25703515,Torta de Queso,-,Cheesecake,-,Torta de Queijo,-,CURRENT,0,2,UNIFY,false,false,true,true
2025 W17,marmujica,4637316,28700407,Colgante,-,Pendant,-,Pendant,-,PROPOSED,0,4,UNIFY,false,false,true,true
2025 W17,vcrespo,4403745,38547588,Tendencias,-,Trends,-,Tendencias,-,PROPOSED,0,2,UNIFY,false,false,false,false
2025 W17,marmujica,4403746,37971967,decoracion para fiesta,-,party decoration,-,decoração de festa,-,CURRENT,0,13,UNIFY,false,false,true,true
2025 W17,marmujica,4546534,36417901,Fiesta Decoracion,-,Party & Decoration,-,Decoração de Festa,-,PROPOSED,0,12,UNIFY,false,false,true,true
2025 W17,marmujica,4613198,28236352,Semi joya,-,Fashion jewelry,-,Semijoia,-,CURRENT,0,210,UNIFY,false,false,true,true
2025 W17,marmujica,4403746,18946973,Decoración Fiesta,-,Party Decoration,-,Decoraçao Festa,-,PROPOSED,401,35,UNIFY,false,false,true,true
2025 W17,vcrespo,4425526,36658658,Progresiva,-,Progressive,-,Progressiva Quiabo,-,PROPOSED,0,6,UNIFY,false,false,true,true
2025 W17,marmujica,4403809,30507485,toda ocasión,-,Every occasion,-,todas as ocasiões,-,PROPOSED,0,2,UNIFY,false,false,false,true
2025 W17,vcrespo,4454969,34722592,Tónico,-,Tonic,-,Tónico,-,PROPOSED,0,1,UNIFY,false,false,true,false
2025 W17,marmujica,4546542,34510070,plata genuina,-,genuine silver,-,prata genuina,-,PROPOSED,0,2,UNIFY,false,false,true,true
2025 W17,marmujica,4637317,24798284,Tendencia,-,Trend,-,Tendencia,-,CURRENT,0,57,UNIFY,false,false,true,true
2025 W17,marmujica,4637314,45251766,Collar para hombre,-,Men's necklace,-,Colar Masculina,-,PROPOSED,0,1,UNIFY,false,false,false,true
2025 W17,vcrespo,4503327,25777572,Decoración de cumpleaños,-,Birthday decoration,-,Decoração de aniversário,-,PROPOSED,0,2,UNIFY,false,false,true,true
2025 W17,marmujica,4546534,18946973,Decoración Fiesta,-,Party Decoration,-,Decoraçao Festa,-,PROPOSED,401,35,UNIFY,false,false,true,true
2025 W17,marmujica,4546537,46791034,pendant,-,pendant,-,pendant,-,PROPOSED,0,2,UNIFY,false,false,true,true
2025 W17,marmujica,4403809,28663169,Toda ocasion,-,Every occasion,-,Qualquer ocasião,-,PROPOSED,0,8,UNIFY,false,false,false,true
2025 W17,vcrespo,4403770,47657004,Pasta,-,Paste,-,Pote,-,PROPOSED,0,1,UNIFY,false,false,true,true
2025 W17,vcrespo,4503327,38286801,decoración de cumpleaños,-,birthday decoration,-,decoração aniversário,-,PROPOSED,0,10,UNIFY,false,false,true,true
2025 W17,marmujica,4566689,34879036,Placar,-,Wardrobe,-,Guarda-roupa com maleiro,-,PROPOSED,0,5,UNIFY,false,false,true,true
2025 W17,vcrespo,4503327,44893217,birthday decorations,-,Birthday Decorations,-,Decorações de aniversário,-,PROPOSED,0,6,UNIFY,false,false,true,true
2025 W17,marmujica,4637314,28130262,Collar masculino,-,Men's Cord,-,Cordão Masculino,-,CURRENT,0,90,UNIFY,false,false,true,true
2025 W17,vcrespo,4503327,44729430,Decoraciones de cumple,-,Birthday decorations,-,Decorações de aniversário,-,PROPOSED,0,1,UNIFY,false,false,true,true
2025 W17,marmujica,4403809,23019642,Toda ocasion,-,Every occasion,-,Todo ocasião,-,PROPOSED,0,34,UNIFY,false,false,true,true
2025 W17,marmujica,4637314,45367187,Collar masculino,collar masculino,Men's necklace,men's necklace,Colar masulino,colar masulino,PROPOSED,0,1,UNIFY,true,true,true,true
2025 W17,marmujica,4403808,15349161,Base,-,Foundation,-,Base,-,CURRENT,2803,85,UNIFY,true,true,true,true
2025 W17,marmujica,4637314,28113526,Collar masculino,-,Men's necklace,-,Cordão masculino,-,CURRENT,0,402,UNIFY,false,false,true,true
2025 W17,marmujica,4403810,27557568,Decolorante,-,Bleaches,-,Descolorantes,-,PROPOSED,0,5,UNIFY,false,false,false,true
2025 W17,vcrespo,4503327,44938602,decoracion de cumpleañ,-,birthday decoration,-,decoração de aniversário,-,PROPOSED,0,2,UNIFY,false,false,true,true
2025 W17,vcrespo,4454969,48310812,Tónico,-,Tonic,-,Tônico,-,CURRENT,0,722,UNIFY,false,false,true,true
2025 W17,marmujica,4454967,50357599,Pulsera de piedra,-,Stone bracelet,-,Pulseira de pedra,-,PROPOSED,0,1,UNIFY,true,true,true,true
2025 W17,marmujica,4454967,44934988,brazalete piedra,-,Stone bracelet,-,bracelete pedra,-,PROPOSED,0,1,UNIFY,false,false,false,false
2025 W17,vcrespo,4503327,18946974,Decoración Cumpleaños,-,Birthday Decoration,-,Decoraçao Aniversario,-,PROPOSED,0,35,UNIFY,false,false,true,true
2025 W17,vcrespo,4403825,13436055,Máscara de Hidratación,-,Moisturizing Mask,-,Máscara Hidratação,-,PROPOSED,400,21,UNIFY,false,false,true,true
2025 W17,marmujica,4546541,31725158,Globos Chrome,-,Chrome balloons,-,Baloes Chrome,-,PROPOSED,0,1,UNIFY,false,false,true,true
2025 W17,marmujica,4403809,19585268,Toda ocasion,-,Every occasion,-,Cada ocasião,-,PROPOSED,763,107,UNIFY,false,false,true,true
2025 W17,vcrespo,4526019,20146162,Polvo decolorante,Polvo Decolorante,Bleaching powder,Bleaching Powder,Pó descolorante,Pó Descolorante,CURRENT,9206,348,UNIFY,false,true,true,true
2025 W17,marmujica,4455407,34381977,Salsa de tomate y albahaca,-,Tomato and Basil Sauce,-,Molho de Tomate Basílico,-,PROPOSED,0,2,UNIFY,false,false,true,true
2025 W17,marmujica,4403823,21873732,A presión,-,Snap closure,Pressure,De pressão,-,CURRENT,1831,58,UNIFY,true,true,true,true
2025 W17,marmujica,4637314,44921152,collar hombres,-,men's necklace,-,colar masculino,-,PROPOSED,0,1,UNIFY,false,false,true,true
2025 W17,vcrespo,4503327,18344980,Decoración de cumpleaños,-,Birthday decoration,-,Decoração aniversario,-,PROPOSED,15,60,UNIFY,false,false,true,true
2025 W17,vcrespo,4526013,45009169,Bridal Showers,-,Bridal Showers,-,Chás de Panela,-,PROPOSED,0,3,UNIFY,false,false,true,true
2025 W17,marmujica,4546534,17492255,Decoración de fiesta,-,Party decoration,-,Decoracao de festa,-,PROPOSED,471,59,UNIFY,false,false,true,true
2025 W17,marmujica,4546534,49661843,decoraciones de fiesta de n,-,n party decorations,-,decorações de festa de n,-,PROPOSED,0,2,UNIFY,false,false,true,true
2025 W17,marmujica,4637317,21339002,Tendencia,-,partiality,-,Tendência,-,CURRENT,1637,206,UNIFY,false,false,false,true
2025 W17,marmujica,4403746,20360733,decoração de festa,-,party decoration,-,decoração de festa,-,PROPOSED,1130,30,UNIFY,false,false,true,true
2025 W17,marmujica,4637314,45371289,collar hombre,-,men's necklace,-,colar masculino,-,PROPOSED,0,481,UNIFY,false,false,true,true
2025 W17,marmujica,4403746,36417901,Fiesta Decoracion,-,Party & Decoration,-,Decoração de Festa,-,PROPOSED,0,12,UNIFY,false,false,true,true
2025 W17,vcrespo,4503327,43300922,Decoracion Cumpleaños,-,Birthday Decoration,-,Decoração de Aniversário,-,PROPOSED,0,8,UNIFY,false,false,true,true
2025 W17,marmujica,4403746,27374246,decoracion de fiestas,-,party decoration,-,decoração de festas,-,PROPOSED,0,2,UNIFY,false,false,true,true
2025 W17,marmujica,4546540,13636071,Salsa de tomate tradicional,-,Traditional tomato sauce,-,Molho de tomate tradicional,-,CURRENT,2859,95,UNIFY,true,true,true,true
2025 W17,vcrespo,4425526,13622392,-,-,PROGRESSIVE,-,-,-,PROPOSED,0,2,UNIFY,false,false,true,false
2025 W17,marmujica,4403746,17492255,Decoración de fiesta,-,Party decoration,-,Decoracao de festa,-,PROPOSED,471,59,UNIFY,false,false,true,true
2025 W17,marmujica,4546534,27377564,party decorations,-,party decorations,-,decorações de festa,-,PROPOSED,0,52,UNIFY,false,false,true,true
